OBJECTID,ACCIDENT_NO,ACCIDENT_STATUS,ACCIDENT_DATE,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS_ALL,RMA,RMA_ALL,STAT_DIV_NAME,Year,ALCOHOL_RELATED
3476284,T20190001703,Finished,28/1/2019,Yes,No collision and no object struck,Monday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,144.37235,-38.15294,Intersection,GEELONG,SOUTH WESTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,C,Arterial Other,"Arterial Other,Local Road",Country,2019,0
3476285,T20190001704,Finished,28/1/2019,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Serious injury accident,70 km/hr,No,145.01943,-37.86288,Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,3,2,0,1,1,1,1,2,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,Arterial Highway,"Arterial Highway,Local Road",Metro,2019,0
3476286,T20190001707,Finished,28/1/2019,Yes,Collision with a fixed object,Sunday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,100 km/hr,Yes,142.86775,-37.29177,Non-Intersection,ARARAT,WESTERN REGION,2,2,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,ARARAT,WESTERN REGION,,Local Road,Local Road,Country,2019,0
3476287,T20190001709,Finished,28/1/2019,Yes,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,80 km/hr,No,145.13104,-38.0281,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,5,5,0,0,5,0,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,KINGSTON,METROPOLITAN SOUTH EAST REGION,,Arterial Other,Arterial Other,Metro,2019,0
3476288,T20190002335,Finished,6/2/2019,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,T intersection,Other injury accident,70 km/hr,No,144.70092,-37.88441,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,C,Arterial Other,"Arterial Other,Local Road",Metro,2019,0
3476290,T20190002340,Finished,7/2/2019,No,Collision with a fixed object,Thursday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,145.19087,-37.95997,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,DANDENONG,METROPOLITAN SOUTH EAST REGION,,Arterial Other,Arterial Other,Metro,2019,0
3476291,T20190002342,Finished,7/2/2019,No,Collision with vehicle,Thursday,LEFT THROUGH,No,Day,Yes,Not at intersection,Other injury accident,70 km/hr,No,144.31779,-38.19722,Non-Intersection,GEELONG,SOUTH WESTERN REGION,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,A,Arterial Highway,Arterial Highway,Country,2019,0
3476292,T20190002343,Finished,7/2/2019,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),Yes,Day,No,Not at intersection,Other injury accident,60 km/hr,No,144.94752,-37.82797,Non-Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,,Arterial Other,Arterial Other,Metro,2019,0
3476293,T20190002345,Finished,5/2/2019,No,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Cross intersection,Other injury accident,80 km/hr,No,145.00646,-37.89984,Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,MELB_URBAN,MELB_URBAN,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,Arterial Highway,Arterial Highway,Metro,2019,0
3476294,T20190002349,Finished,7/2/2019,No,Collision with vehicle,Thursday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Serious injury accident,80 km/hr,No,145.15201,-37.85252,Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,Arterial Highway,"Arterial Highway,Arterial Other",Metro,2019,0
3476295,T20190002351,Finished,7/2/2019,No,Collision with vehicle,Thursday,RIGHT THROUGH,No,Day,Yes,Not at intersection,Other injury accident,70 km/hr,No,145.04653,-37.7248,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,,Arterial Other,"Arterial Other,Local Road",Metro,2019,0
3476296,T20190002352,Finished,4/2/2019,No,Fall from or in moving vehicle,Monday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Day,No,Not at intersection,Other injury accident,Not known,No,146.47809,-36.74293,Non-Intersection,WANGARATTA,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,WANGARATTA,NORTH EASTERN REGION,,Local Road,Local Road,Country,2019,0
3476297,T20190002357,Finished,7/2/2019,No,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,No,144.82142,-37.82508,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,M,Freeway,Freeway,Metro,2019,0
3476298,T20190002360,Finished,7/2/2019,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,144.96136,-37.81032,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,MELBOURNE_CBD,"MELBOURNE_CBD,MELB_URBAN",MELBOURNE,METROPOLITAN NORTH WEST REGION,,Local Road,Local Road,Metro,2019,0
3476299,T20190002364,Finished,6/2/2019,Yes,collision with some other object,Wednesday,STRUCK OBJECT ON CARRIAGEWAY,No,Dark No street lights,No,Not at intersection,Other injury accident,100 km/hr,No,145.99523,-36.88755,Non-Intersection,MANSFIELD,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,MANSFIELD,NORTH EASTERN REGION,B,Arterial Highway,Arterial Highway,Country,2019,0
3476300,T20190002365,Finished,7/2/2019,No,Collision with vehicle,Thursday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,No,Not at intersection,Other injury accident,60 km/hr,No,145.53593,-37.94159,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,,Local Road,Local Road,Metro,2019,0
3476301,T20190002889,Finished,14/2/2019,No,Struck Pedestrian,Thursday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,144.72768,-37.58202,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,SMALL_CITIES,SMALL_CITIES,HUME,METROPOLITAN NORTH WEST REGION,,Local Road,Local Road,Metro,2019,0
3476302,T20190002893,Finished,15/1/2019,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,No,Not at intersection,Other injury accident,50 km/hr,No,145.1905,-38.30855,Non-Intersection,MORNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,,Local Road,Local Road,Metro,2019,0
3476303,T20190002896,Finished,15/2/2019,No,Collision with vehicle,Thursday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,Yes,Not at intersection,Other injury accident,Not known,No,146.8908,-36.12825,Non-Intersection,WODONGA,NORTH EASTERN REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,SMALL_CITIES,SMALL_CITIES,WODONGA,NORTH EASTERN REGION,,Local Road,Local Road,Country,2019,0
3476304,T20190002904,Finished,12/2/2019,No,Collision with vehicle,Tuesday,RIGHT THROUGH,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,144.50281,-36.78733,Non-Intersection,BENDIGO,NORTHERN REGION,3,2,0,1,1,1,1,2,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,SMALL_TOWNS,SMALL_TOWNS,BENDIGO,NORTHERN REGION,B,Arterial Highway,Arterial Highway,Country,2019,0
3476305,T20190002907,Finished,15/2/2019,Yes,Collision with a fixed object,Friday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,No,Not at intersection,Other injury accident,100 km/hr,Yes,146.38456,-37.9562,Non-Intersection,BAW BAW,EASTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,RURAL_VICTORIA,RURAL_VICTORIA,BAW BAW,"EASTERN REGION,EASTERN REGION",C,Arterial Other,Arterial Other,Country,2019,0
3476306,T20190002908,Finished,14/2/2019,No,Struck Pedestrian,Wednesday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,Yes,Day,No,Not at intersection,Other injury accident,Camping grounds or off road,No,145.71014,-37.19285,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,2,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TOWNS,TOWNS,"MURRINDINDI,MURRINDINDI",NORTH EASTERN REGION,,Local Road,Local Road,Country,2019,0
3476307,T20190002915,Finished,14/2/2019,Yes,Collision with vehicle,Thursday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,60 km/hr,No,143.8898,-37.5705,Non-Intersection,BALLARAT,WESTERN REGION,2,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BALLARAT,WESTERN REGION,,Local Road,Local Road,Country,2019,0
3476309,T20190002922,Finished,15/2/2019,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Serious injury accident,50 km/hr,No,144.36672,-38.15273,Non-Intersection,GEELONG,SOUTH WESTERN REGION,3,1,0,1,0,2,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,,Local Road,Local Road,Country,2019,0
3476310,T20190002926,Finished,15/2/2019,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,145.02632,-37.63821,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,3,2,0,0,2,1,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,MELB_URBAN,MELB_URBAN,WHITTLESEA,METROPOLITAN NORTH WEST REGION,C,Arterial Other,Arterial Other,Metro,2019,0
3476311,T20190002933,Finished,15/2/2019,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,No,145.05624,-37.85364,Non-Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,STONNINGTON,METROPOLITAN SOUTH EAST REGION,M,Freeway,Freeway,Metro,2019,0
3476312,T20190002934,Finished,15/2/2019,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,144.68868,-37.84573,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,1,2,0,0,3,0,0,0,0,0,0,0,0,1,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,C,Arterial Other,Arterial Other,Metro,2019,0
3476314,T20190001160,Finished,20/1/2019,No,Collision with a fixed object,,OUT OF CONTROL (OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,50 km/hr,Yes,144.97075,-37.79751,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,,Local Road,Local Road,Metro,2019,0
3476315,T20190001162,Finished,20/1/2019,No,Collision with vehicle,,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,144.70123,-37.8797,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,4,2,0,0,2,2,2,2,0,1,3,0,0,0,0,0,0,0,0,2,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,,Local Road,Local Road,Metro,2019,0
3476316,T20190001163,Finished,20/1/2019,Yes,Struck Pedestrian,Sunday,PED WALKING WITH TRAFFIC,No,Day,Yes,T intersection,Serious injury accident,80 km/hr,No,144.81739,-38.38939,Intersection,MORNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,MELB_URBAN,"RURAL_VICTORIA,MELB_URBAN",MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,,Local Road,Local Road,Metro,2019,0
3476317,T20190001164,Finished,20/1/2019,Yes,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,100 km/hr,No,145.22825,-38.134,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,7,2,0,0,2,5,3,3,0,5,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,FRANKSTON,METROPOLITAN SOUTH EAST REGION,"M,A",Arterial Highway,"Arterial Highway,Arterial Other",Metro,2019,0
3476318,T20190001165,Finished,19/1/2019,No,Vehicle overturned (no collision),Friday,OFF CARRIAGEWAY ON RIGHT BEND,No,Day,No,Not at intersection,Other injury accident,100 km/hr,Yes,145.93511,-36.73887,Non-Intersection,BENALLA,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,BENALLA,NORTH EASTERN REGION,,Local Road,Local Road,Country,2019,0
3476319,T20190001167,Finished,20/1/2019,No,Struck Pedestrian,,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,144.68144,-37.87747,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,C,Arterial Other,Arterial Other,Metro,2019,0
3476320,T20190001170,Finished,15/1/2019,Yes,Collision with vehicle,Monday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,Yes,Day,Yes,Not at intersection,Serious injury accident,50 km/hr,No,145.06285,-37.82271,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,Local Road,Local Road,Metro,2019,0
3476321,T20190001172,Finished,20/1/2019,No,Collision with vehicle,Sunday,LANE CHANGE RIGHT (NOT OVERTAKING),Yes,Day,Yes,Not at intersection,Other injury accident,100 km/hr,No,144.79721,-37.83913,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,M,Freeway,Freeway,Metro,2019,0
3476322,T20190001173,Finished,20/1/2019,No,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),No,Day,No,Not at intersection,Serious injury accident,100 km/hr,No,145.56386,-37.91998,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,RURAL_VICTORIA,RURAL_VICTORIA,CARDINIA,METROPOLITAN SOUTH EAST REGION,C,Arterial Other,Arterial Other,Metro,2019,0
3476323,T20190001177,Finished,20/1/2019,No,Struck Pedestrian,,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,No,Cross intersection,Other injury accident,60 km/hr,No,144.91614,-37.70628,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MORELAND,METROPOLITAN NORTH WEST REGION,,Arterial Other,"Arterial Other,Local Road",Metro,2019,0
3476324,T20190001178,Finished,20/1/2019,No,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,80 km/hr,No,145.34161,-37.96345,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,7,2,0,0,2,5,4,3,0,3,4,0,0,0,0,0,0,0,1,0,0,4,0,4,0,0,RURAL_VICTORIA,RURAL_VICTORIA,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,C,Arterial Other,Arterial Other,Metro,2019,0
3476325,T20190001180,Finished,20/1/2019,No,Collision with vehicle,,OTHER ACCIDENTS ON CURVE NOT INCLUDED IN DCAs 180-184,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,No,147.48859,-37.78089,Non-Intersection,EAST GIPPSLAND,EASTERN REGION,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,RURAL_VICTORIA,RURAL_VICTORIA,EAST GIPPSLAND,"EASTERN REGION,EASTERN REGION",,Local Road,Local Road,Country,2019,0
3476326,T20190001182,Finished,20/1/2019,No,Struck Pedestrian,Sunday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,T intersection,Serious injury accident,80 km/hr,No,145.18457,-38.1542,Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,3,1,0,1,0,2,1,2,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,FRANKSTON,METROPOLITAN SOUTH EAST REGION,,Arterial Other,"Arterial Other,Local Road",Metro,2019,0
3476327,T20190001716,Finished,28/1/2019,No,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,No,145.23537,-37.7462,Non-Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,5,1,0,0,1,4,2,3,0,2,3,0,0,0,0,0,0,0,0,1,0,3,1,2,0,0,MELB_URBAN,MELB_URBAN,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,,Arterial Other,Arterial Other,Metro,2019,0
3476328,T20190001718,Finished,29/1/2019,No,Collision with vehicle,Tuesday,LANE CHANGE LEFT (NOT OVERTAKING),No,Day,Yes,T intersection,Serious injury accident,80 km/hr,No,145.05803,-37.92553,Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,,Arterial Other,"Arterial Other,Local Road",Metro,2019,0
3476329,T20190001719,Finished,29/1/2019,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Not at intersection,Other injury accident,30km/hr,No,145.98389,-36.55019,Off Road,BENALLA,NORTH EASTERN REGION,2,2,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,TOWNS,TOWNS,BENALLA,NORTH EASTERN REGION,,,,Country,2019,0
3476330,T20190001725,Finished,29/1/2019,No,Collision with vehicle,Tuesday,LEFT FAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,50 km/hr,No,145.14006,-37.87031,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MONASH,METROPOLITAN SOUTH EAST REGION,,Local Road,Local Road,Metro,2019,0
3476331,T20190001731,Finished,28/1/2019,No,No collision and no object struck,Monday,OFF CARRIAGEWAY ON RIGHT BEND,No,Day,No,Not at intersection,Other injury accident,Not known,Yes,145.5417,-38.45652,Non-Intersection,BASS COAST,EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,BASS COAST,"EASTERN REGION,EASTERN REGION",,Local Road,Local Road,Country,2019,0
3476332,T20190001735,Finished,29/1/2019,No,Collision with vehicle,Monday,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,144.77649,-37.84658,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,"WYNDHAM,HOBSONS BAY",METROPOLITAN NORTH WEST REGION,,Arterial Other,Arterial Other,Metro,2019,0
3476333,T20190001736,Finished,25/1/2019,Yes,Collision with vehicle,Friday,LEFT TURN SIDESWIPE,No,Day,No,T intersection,Other injury accident,60 km/hr,No,144.59016,-37.48172,Intersection,MACEDON RANGES,NORTHERN REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,TOWNS,TOWNS,MACEDON RANGES,NORTHERN REGION,,Local Road,Local Road,Country,2019,0
3476334,T20190001742,Finished,29/1/2019,No,Collision with vehicle,Tuesday,LEFT THROUGH,No,Day,Yes,T intersection,Other injury accident,40 km/hr,No,145.21429,-37.9871,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,6,1,0,0,1,5,5,1,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,MELB_URBAN,MELB_URBAN,DANDENONG,METROPOLITAN SOUTH EAST REGION,,Arterial Highway,"Arterial Highway,Local Road",Metro,2019,0
3476335,T20190001744,Finished,28/1/2019,Yes,Vehicle overturned (no collision),Monday,OFF CARRIAGEWAY ON RIGHT BEND,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,80 km/hr,Yes,143.71004,-38.70607,Non-Intersection,COLAC OTWAY,SOUTH WESTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,COLAC OTWAY,SOUTH WESTERN REGION,C,Arterial Other,Arterial Other,Country,2019,0
3476336,T20190001745,Finished,22/1/2019,Yes,Collision with vehicle,Tuesday,REAR END(VEHICLES IN SAME LANE),No,Day,No,T intersection,Other injury accident,60 km/hr,No,145.0825,-37.76159,Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,,Arterial Highway,"Arterial Highway,Local Road",Metro,2019,0
3476337,T20190001748,Finished,29/1/2019,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Not at intersection,Other injury accident,50 km/hr,No,145.13525,-37.75258,Non-Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,,Arterial Other,Arterial Other,Metro,2019,0
