OBJECTID,Year,Value,sex
3451521,2017,1,0
3451521,2017,1,1
3451522,2017,1,0
3451522,2017,2,1
3451523,2017,6,0
3451523,2017,4,1
3451524,2017,1,0
3451524,2017,1,1
3451525,2017,3,0
3451525,2017,2,1
3451526,2017,1,0
3451526,2017,1,1
3451527,2017,1,0
3451527,2017,0,1
3451528,2017,2,0
3451528,2017,0,1
3451529,2017,0,0
3451529,2017,2,1
3451530,2017,3,0
3451530,2017,3,1
3451531,2017,3,0
3451531,2017,0,1
3451532,2017,2,0
3451532,2017,0,1
3451533,2017,2,0
3451533,2017,0,1
3451534,2017,1,0
3451534,2017,0,1
3451536,2017,1,0
3451536,2017,1,1
3451537,2017,1,0
3451537,2017,1,1
3451538,2017,1,0
3451538,2017,0,1
3451539,2017,1,0
3451539,2017,2,1
3451540,2017,4,0
3451540,2017,0,1
3451541,2017,1,0
3451541,2017,1,1
3451542,2017,1,0
3451542,2017,1,1
3451543,2017,1,0
3451543,2017,0,1
3451545,2017,0,0
3451545,2017,1,1
3451547,2017,1,0
3451547,2017,0,1
3451548,2017,0,0
3451548,2017,2,1
3451549,2017,1,0
3451549,2017,1,1
3451550,2017,0,0
3451550,2017,1,1
3451551,2017,3,0
3451551,2017,0,1
3451552,2017,1,0
3451552,2017,0,1
3451553,2017,1,0
3451553,2017,0,1
3451554,2017,0,0
3451554,2017,5,1
3451555,2017,1,0
3451555,2017,4,1
3451557,2017,1,0
3451557,2017,1,1
3451558,2017,0,0
3451558,2017,1,1
3451559,2017,1,0
3451559,2017,0,1
3451560,2017,0,0
3451560,2017,2,1
3451561,2017,1,0
3451561,2017,2,1
3451562,2017,0,0
3451562,2017,1,1
3451563,2017,1,0
3451563,2017,1,1
3451564,2017,0,0
3451564,2017,2,1
3451565,2017,2,0
3451565,2017,0,1
3451566,2017,1,0
3451566,2017,1,1
3451567,2017,0,0
3451567,2017,2,1
3451568,2017,1,0
3451568,2017,1,1
3451569,2017,1,0
3451569,2017,0,1
3451570,2017,2,0
3451570,2017,1,1
3451571,2017,1,0
3451571,2017,0,1
3451572,2017,1,0
3451572,2017,1,1
3451573,2017,0,0
3451573,2017,3,1
3451574,2017,2,0
3451574,2017,0,1
3451575,2017,0,0
3451575,2017,3,1
3451576,2017,2,0
3451576,2017,0,1
3451577,2017,4,0
3451577,2017,1,1
3451578,2017,1,0
3451578,2017,0,1
3451580,2017,1,0
3451580,2017,0,1
3451581,2017,1,0
3451581,2017,2,1
3451582,2017,1,0
3451582,2017,0,1
3451583,2017,3,0
3451583,2017,1,1
3451584,2017,6,0
3451584,2017,2,1
3451585,2017,1,0
3451585,2017,1,1
3451586,2017,0,0
3451586,2017,1,1
3451587,2017,1,0
3451587,2017,0,1
3451589,2017,1,0
3451589,2017,0,1
3451590,2017,4,0
3451590,2017,0,1
3451591,2017,1,0
3451591,2017,1,1
3451592,2017,1,0
3451592,2017,0,1
3451593,2017,1,0
3451593,2017,2,1
3451594,2017,2,0
3451594,2017,0,1
3451595,2017,0,0
3451595,2017,3,1
3451596,2017,3,0
3451596,2017,1,1
3451597,2017,1,0
3451597,2017,0,1
3451598,2017,1,0
3451598,2017,1,1
3451599,2017,1,0
3451599,2017,3,1
3451600,2017,0,0
3451600,2017,1,1
3451601,2017,0,0
3451601,2017,1,1
3451602,2017,3,0
3451602,2017,1,1
3451603,2017,2,0
3451603,2017,0,1
3451604,2017,1,0
3451604,2017,0,1
3451605,2017,3,0
3451605,2017,0,1
3451606,2017,1,0
3451606,2017,1,1
3451607,2017,2,0
3451607,2017,0,1
3451608,2017,1,0
3451608,2017,1,1
3451609,2017,2,0
3451609,2017,0,1
3451610,2017,1,0
3451610,2017,0,1
3451611,2017,0,0
3451611,2017,1,1
3451612,2017,2,0
3451612,2017,0,1
3451613,2017,1,0
3451613,2017,0,1
3451615,2017,5,0
3451615,2017,1,1
3451616,2017,1,0
3451616,2017,1,1
3451617,2017,0,0
3451617,2017,4,1
3451618,2017,1,0
3451618,2017,1,1
3451619,2017,2,0
3451619,2017,0,1
3451620,2017,2,0
3451620,2017,0,1
3451621,2017,2,0
3451621,2017,0,1
3451635,2017,1,0
3451635,2017,1,1
3451636,2017,1,0
3451636,2017,0,1
3451638,2017,0,0
3451638,2017,1,1
3451639,2017,2,0
3451639,2017,0,1
3451640,2017,1,0
3451640,2017,0,1
3451641,2017,1,0
3451641,2017,1,1
3451642,2017,0,0
3451642,2017,1,1
3451643,2017,1,0
3451643,2017,0,1
3451644,2017,1,0
3451644,2017,1,1
3451645,2017,1,0
3451645,2017,0,1
3451646,2017,1,0
3451646,2017,0,1
3451647,2017,1,0
3451647,2017,1,1
3451648,2017,2,0
3451648,2017,0,1
3451649,2017,1,0
3451649,2017,0,1
3451650,2017,0,0
3451650,2017,2,1
3451651,2017,1,0
3451651,2017,0,1
3451652,2017,1,0
3451652,2017,0,1
3451653,2017,1,0
3451653,2017,0,1
3451654,2017,2,0
3451654,2017,0,1
3451655,2017,1,0
3451655,2017,1,1
3451656,2017,1,0
3451656,2017,1,1
3451657,2017,1,0
3451657,2017,0,1
3451659,2017,3,0
3451659,2017,0,1
3451660,2017,0,0
3451660,2017,1,1
3451687,2017,1,0
3451687,2017,0,1
3451688,2017,1,0
3451688,2017,2,1
3451689,2017,2,0
3451689,2017,0,1
3451692,2017,1,0
3451692,2017,0,1
3451693,2017,1,0
3451693,2017,0,1
3451694,2017,1,0
3451694,2017,2,1
3451695,2017,0,0
3451695,2017,1,1
3451697,2017,2,0
3451697,2017,0,1
3451698,2017,2,0
3451698,2017,1,1
3451699,2017,3,0
3451699,2017,1,1
3451700,2017,1,0
3451700,2017,2,1
3451701,2017,3,0
3451701,2017,3,1
3451703,2017,3,0
3451703,2017,1,1
3451704,2017,0,0
3451704,2017,1,1
3451705,2017,1,0
3451705,2017,1,1
3451707,2017,1,0
3451707,2017,1,1
3451708,2017,1,0
3451708,2017,2,1
3451710,2017,0,0
3451710,2017,1,1
3451712,2017,1,0
3451712,2017,0,1
3451740,2017,1,0
3451740,2017,0,1
3451741,2017,1,0
3451741,2017,1,1
3451742,2017,2,0
3451742,2017,2,1
3451743,2017,1,0
3451743,2017,0,1
3451744,2017,0,0
3451744,2017,2,1
3451745,2017,4,0
3451745,2017,0,1
3451747,2017,1,0
3451747,2017,0,1
3451748,2017,1,0
3451748,2017,0,1
3451749,2017,4,0
3451749,2017,2,1
3451750,2017,0,0
3451750,2017,1,1
3451751,2017,2,0
3451751,2017,0,1
3451752,2017,2,0
3451752,2017,1,1
3451753,2017,1,0
3451753,2017,0,1
3451754,2017,2,0
3451754,2017,0,1
3451755,2017,1,0
3451755,2017,0,1
3451756,2017,0,0
3451756,2017,2,1
3451757,2017,0,0
3451757,2017,2,1
3451758,2017,1,0
3451758,2017,1,1
3451759,2017,1,0
3451759,2017,2,1
3451760,2017,1,0
3451760,2017,1,1
3451761,2017,2,0
3451761,2017,0,1
3451762,2017,1,0
3451762,2017,1,1
3451763,2017,1,0
3451763,2017,0,1
3451792,2017,0,0
3451792,2017,2,1
3451793,2017,1,0
3451793,2017,0,1
3451794,2017,3,0
3451794,2017,0,1
3451795,2017,2,0
3451795,2017,1,1
3451796,2017,1,0
3451796,2017,0,1
3451797,2017,1,0
3451797,2017,0,1
3451799,2017,3,0
3451799,2017,2,1
3451800,2017,2,0
3451800,2017,0,1
3451801,2017,4,0
3451801,2017,0,1
3451802,2017,1,0
3451802,2017,0,1
3451804,2017,2,0
3451804,2017,0,1
3451805,2017,1,0
3451805,2017,1,1
3451806,2017,1,0
3451806,2017,1,1
3451808,2017,2,0
3451808,2017,2,1
3451809,2017,0,0
3451809,2017,1,1
3451810,2017,1,0
3451810,2017,0,1
3451812,2017,1,0
3451812,2017,1,1
3451814,2017,1,0
3451814,2017,0,1
3451815,2017,1,0
3451815,2017,1,1
3451816,2017,2,0
3451816,2017,0,1
3451817,2017,1,0
3451817,2017,1,1
3451844,2017,2,0
3451844,2017,0,1
3451845,2017,1,0
3451845,2017,0,1
3451846,2017,0,0
3451846,2017,1,1
3451848,2017,1,0
3451848,2017,1,1
3451849,2017,2,0
3451849,2017,0,1
3451851,2017,2,0
3451851,2017,0,1
3451852,2017,3,0
3451852,2017,2,1
3451855,2017,1,0
3451855,2017,2,1
3451856,2017,1,0
3451856,2017,0,1
3451857,2017,1,0
3451857,2017,1,1
3451858,2017,1,0
3451858,2017,1,1
3451859,2017,1,0
3451859,2017,0,1
3451861,2017,3,0
3451861,2017,3,1
3451863,2017,1,0
3451863,2017,2,1
3451864,2017,1,0
3451864,2017,3,1
3451865,2017,2,0
3451865,2017,1,1
3451866,2017,2,0
3451866,2017,0,1
3451867,2017,1,0
3451867,2017,0,1
3451868,2017,1,0
3451868,2017,0,1
3451869,2017,1,0
3451869,2017,1,1
3451896,2017,2,0
3451896,2017,0,1
3451897,2017,2,0
3451897,2017,1,1
3451898,2017,1,0
3451898,2017,0,1
3451899,2017,1,0
3451899,2017,2,1
3451900,2017,0,0
3451900,2017,3,1
3451901,2017,3,0
3451901,2017,3,1
3451902,2017,1,0
3451902,2017,0,1
3451903,2017,1,0
3451903,2017,1,1
3451905,2017,2,0
3451905,2017,0,1
3451906,2017,1,0
3451906,2017,1,1
3451907,2017,1,0
3451907,2017,0,1
3451908,2017,2,0
3451908,2017,1,1
3451949,2017,0,0
3451949,2017,2,1
3451950,2017,1,0
3451950,2017,0,1
3451952,2017,1,0
3451952,2017,0,1
3451954,2017,2,0
3451954,2017,2,1
3451956,2017,1,0
3451956,2017,0,1
3451957,2017,1,0
3451957,2017,1,1
3451958,2017,0,0
3451958,2017,2,1
3451959,2017,1,0
3451959,2017,1,1
3451960,2017,3,0
3451960,2017,0,1
3452000,2017,2,0
3452000,2017,0,1
3452001,2017,0,0
3452001,2017,1,1
3452003,2017,1,0
3452003,2017,1,1
3452004,2017,2,0
3452004,2017,3,1
3452006,2017,2,0
3452006,2017,0,1
3452009,2017,4,0
3452009,2017,2,1
3452011,2017,2,0
3452011,2017,0,1
3452012,2017,1,0
3452012,2017,0,1
3452052,2017,3,0
3452052,2017,2,1
3452053,2017,2,0
3452053,2017,0,1
3452054,2017,0,0
3452054,2017,1,1
3452055,2017,2,0
3452055,2017,1,1
3452056,2017,1,0
3452056,2017,1,1
3452057,2017,1,0
3452057,2017,0,1
3452059,2017,1,0
3452059,2017,1,1
3452060,2017,2,0
3452060,2017,3,1
3452062,2017,1,0
3452062,2017,2,1
3452063,2017,2,0
3452063,2017,3,1
3452104,2017,1,0
3452104,2017,0,1
3452105,2017,1,0
3452105,2017,5,1
3452106,2017,2,0
3452106,2017,1,1
3452107,2017,1,0
3452107,2017,0,1
3452109,2017,1,0
3452109,2017,2,1
3452110,2017,1,0
3452110,2017,1,1
3452111,2017,3,0
3452111,2017,2,1
3452112,2017,1,0
3452112,2017,1,1
3452113,2017,1,0
3452113,2017,1,1
3452114,2017,3,0
3452114,2017,3,1
3452115,2017,4,0
3452115,2017,2,1
3452116,2017,1,0
3452116,2017,0,1
3452156,2017,1,0
3452156,2017,0,1
3452157,2017,1,0
3452157,2017,0,1
3452158,2017,2,0
3452158,2017,0,1
3452160,2017,2,0
3452160,2017,0,1
3452161,2017,0,0
3452161,2017,1,1
3452162,2017,2,0
3452162,2017,2,1
3452163,2017,1,0
3452163,2017,2,1
3452164,2017,0,0
3452164,2017,2,1
3452166,2017,0,0
3452166,2017,1,1
3452167,2017,3,0
3452167,2017,0,1
3452168,2017,1,0
3452168,2017,3,1
3452208,2017,1,0
3452208,2017,0,1
3452209,2017,1,0
3452209,2017,3,1
3452210,2017,4,0
3452210,2017,4,1
3452211,2017,1,0
3452211,2017,1,1
3452212,2017,1,0
3452212,2017,1,1
3452213,2017,0,0
3452213,2017,1,1
3452214,2017,2,0
3452214,2017,0,1
3452215,2017,1,0
3452215,2017,0,1
3452216,2017,0,0
3452216,2017,1,1
3452217,2017,0,0
3452217,2017,1,1
3452218,2017,2,0
3452218,2017,2,1
3452219,2017,2,0
3452219,2017,0,1
3452220,2017,0,0
3452220,2017,2,1
3452247,2017,1,0
3452247,2017,0,1
3452250,2017,1,0
3452250,2017,0,1
3452251,2017,1,0
3452251,2017,1,1
3452252,2017,0,0
3452252,2017,1,1
3452255,2017,2,0
3452255,2017,2,1
3452257,2017,0,0
3452257,2017,4,1
3452258,2017,1,0
3452258,2017,1,1
3452259,2017,3,0
3452259,2017,1,1
3452263,2017,1,0
3452263,2017,0,1
3452264,2017,0,0
3452264,2017,4,1
3452265,2017,1,0
3452265,2017,1,1
3452266,2017,1,0
3452266,2017,1,1
3452267,2017,0,0
3452267,2017,2,1
3452268,2017,0,0
3452268,2017,2,1
3452270,2017,0,0
3452270,2017,1,1
3452271,2017,3,0
3452271,2017,0,1
3452272,2017,2,0
3452272,2017,2,1
3452300,2017,1,0
3452300,2017,0,1
3452301,2017,3,0
3452301,2017,0,1
3452302,2017,3,0
3452302,2017,0,1
3452303,2017,2,0
3452303,2017,5,1
3452304,2017,4,0
3452304,2017,0,1
3452308,2017,1,0
3452308,2017,0,1
3452309,2017,1,0
3452309,2017,1,1
3452311,2017,1,0
3452311,2017,0,1
3452312,2017,3,0
3452312,2017,0,1
3452313,2017,1,0
3452313,2017,1,1
3452314,2017,1,0
3452314,2017,1,1
3452315,2017,2,0
3452315,2017,3,1
3452316,2017,0,0
3452316,2017,1,1
3452317,2017,2,0
3452317,2017,2,1
3452318,2017,1,0
3452318,2017,1,1
3452319,2017,1,0
3452319,2017,1,1
3452320,2017,1,0
3452320,2017,0,1
3452321,2017,1,0
3452321,2017,0,1
3452322,2017,0,0
3452322,2017,2,1
3452323,2017,1,0
3452323,2017,1,1
3452324,2017,1,0
3452324,2017,1,1
3452325,2017,0,0
3452325,2017,1,1
3452353,2017,1,0
3452353,2017,1,1
3452355,2017,1,0
3452355,2017,1,1
3452356,2017,1,0
3452356,2017,1,1
3452357,2017,2,0
3452357,2017,0,1
3452358,2017,1,0
3452358,2017,0,1
3452359,2017,0,0
3452359,2017,2,1
3452360,2017,1,0
3452360,2017,0,1
3452361,2017,1,0
3452361,2017,0,1
3452362,2017,2,0
3452362,2017,0,1
3452363,2017,2,0
3452363,2017,0,1
3452364,2017,1,0
3452364,2017,1,1
3452365,2017,0,0
3452365,2017,3,1
3452366,2017,0,0
3452366,2017,1,1
3452370,2017,1,0
3452370,2017,0,1
3452371,2017,1,0
3452371,2017,1,1
3452372,2017,2,0
3452372,2017,1,1
3452373,2017,2,0
3452373,2017,0,1
3452374,2017,3,0
3452374,2017,1,1
3452375,2017,3,0
3452375,2017,1,1
3452376,2017,1,0
3452376,2017,0,1
3452377,2017,3,0
3452377,2017,0,1
3452404,2017,1,0
3452404,2017,0,1
3452405,2017,2,0
3452405,2017,0,1
3452407,2017,1,0
3452407,2017,1,1
3452408,2017,0,0
3452408,2017,1,1
3452409,2017,1,0
3452409,2017,1,1
3452411,2017,0,0
3452411,2017,1,1
3452412,2017,1,0
3452412,2017,0,1
3452413,2017,1,0
3452413,2017,0,1
3452414,2017,1,0
3452414,2017,0,1
3452415,2017,3,0
3452415,2017,3,1
3452416,2017,1,0
3452416,2017,0,1
3452417,2017,1,0
3452417,2017,0,1
3452419,2017,1,0
3452419,2017,0,1
3452420,2017,2,0
3452420,2017,0,1
3452421,2017,4,0
3452421,2017,3,1
3452422,2017,1,0
3452422,2017,2,1
3452423,2017,2,0
3452423,2017,1,1
3452424,2017,3,0
3452424,2017,0,1
3452425,2017,0,0
3452425,2017,1,1
3452426,2017,1,0
3452426,2017,2,1
3452427,2017,2,0
3452427,2017,0,1
3452428,2017,0,0
3452428,2017,1,1
3452429,2017,2,0
3452429,2017,2,1
3452456,2017,1,0
3452456,2017,1,1
3452457,2017,1,0
3452457,2017,0,1
3452458,2017,0,0
3452458,2017,1,1
3452459,2017,3,0
3452459,2017,2,1
3452460,2017,1,0
3452460,2017,1,1
3452461,2017,0,0
3452461,2017,1,1
3452462,2017,1,0
3452462,2017,0,1
3452463,2017,2,0
3452463,2017,1,1
3452464,2017,1,0
3452464,2017,0,1
3452465,2017,2,0
3452465,2017,3,1
3452466,2017,1,0
3452466,2017,0,1
3452467,2017,1,0
3452467,2017,0,1
3452468,2017,1,0
3452468,2017,1,1
3452469,2017,2,0
3452469,2017,1,1
3452470,2017,0,0
3452470,2017,1,1
3452471,2017,2,0
3452471,2017,1,1
3452472,2017,1,0
3452472,2017,0,1
3452473,2017,1,0
3452473,2017,1,1
3452474,2017,0,0
3452474,2017,2,1
3452475,2017,0,0
3452475,2017,3,1
3452476,2017,1,0
3452476,2017,1,1
3452477,2017,1,0
3452477,2017,2,1
3452478,2017,1,0
3452478,2017,1,1
3452479,2017,1,0
3452479,2017,0,1
3452481,2017,2,0
3452481,2017,0,1
3452482,2017,1,0
3452482,2017,0,1
3452483,2017,3,0
3452483,2017,1,1
3452484,2017,2,0
3452484,2017,0,1
3452485,2017,1,0
3452485,2017,1,1
3452486,2017,1,0
3452486,2017,0,1
3452487,2017,1,0
3452487,2017,1,1
3452488,2017,1,0
3452488,2017,0,1
3452489,2017,2,0
3452489,2017,0,1
3452490,2017,0,0
3452490,2017,2,1
3452491,2017,2,0
3452491,2017,2,1
3452492,2017,0,0
3452492,2017,3,1
3452493,2017,3,0
3452493,2017,0,1
3452494,2017,3,0
3452494,2017,0,1
3452495,2017,1,0
3452495,2017,2,1
3452496,2017,2,0
3452496,2017,1,1
3452497,2017,1,0
3452497,2017,0,1
3452498,2017,0,0
3452498,2017,2,1
3452499,2017,0,0
3452499,2017,2,1
3452500,2017,1,0
3452500,2017,0,1
3452501,2017,0,0
3452501,2017,2,1
3452502,2017,0,0
3452502,2017,1,1
3452503,2017,2,0
3452503,2017,1,1
3452504,2017,0,0
3452504,2017,2,1
3452505,2017,1,0
3452505,2017,0,1
3452506,2017,1,0
3452506,2017,1,1
3452507,2017,2,0
3452507,2017,0,1
3452508,2017,0,0
3452508,2017,2,1
3452509,2017,0,0
3452509,2017,0,1
3452510,2017,1,0
3452510,2017,3,1
3452511,2017,0,0
3452511,2017,2,1
3452512,2017,0,0
3452512,2017,1,1
3452513,2017,2,0
3452513,2017,2,1
3452514,2017,3,0
3452514,2017,1,1
3452515,2017,1,0
3452515,2017,0,1
3452516,2017,2,0
3452516,2017,1,1
3452517,2017,1,0
3452517,2017,1,1
3452518,2017,1,0
3452518,2017,0,1
3452519,2017,1,0
3452519,2017,0,1
3452520,2017,4,0
3452520,2017,1,1
3452521,2017,1,0
3452521,2017,3,1
3452522,2017,2,0
3452522,2017,3,1
3452523,2017,1,0
3452523,2017,1,1
3452524,2017,1,0
3452524,2017,1,1
3452525,2017,1,0
3452525,2017,0,1
3452526,2017,2,0
3452526,2017,0,1
3452527,2017,0,0
3452527,2017,1,1
3452528,2017,1,0
3452528,2017,1,1
3452529,2017,1,0
3452529,2017,2,1
3452530,2017,2,0
3452530,2017,0,1
3452531,2017,1,0
3452531,2017,1,1
3452532,2017,0,0
3452532,2017,2,1
3452533,2017,0,0
3452533,2017,2,1
3452534,2017,2,0
3452534,2017,1,1
3452535,2017,1,0
3452535,2017,1,1
3452536,2017,1,0
3452536,2017,0,1
3452537,2017,1,0
3452537,2017,2,1
3452538,2017,1,0
3452538,2017,1,1
3452539,2017,1,0
3452539,2017,0,1
3452540,2017,0,0
3452540,2017,1,1
3452541,2017,1,0
3452541,2017,0,1
3452542,2017,1,0
3452542,2017,0,1
3452543,2017,0,0
3452543,2017,1,1
3452544,2017,1,0
3452544,2017,0,1
3452545,2017,0,0
3452545,2017,2,1
3452546,2017,0,0
3452546,2017,2,1
3452547,2017,2,0
3452547,2017,0,1
3452548,2017,2,0
3452548,2017,0,1
3452549,2017,1,0
3452549,2017,1,1
3452550,2017,1,0
3452550,2017,2,1
3452551,2017,0,0
3452551,2017,2,1
3452552,2017,2,0
3452552,2017,0,1
3452553,2017,1,0
3452553,2017,0,1
3452554,2017,1,0
3452554,2017,1,1
3452555,2017,2,0
3452555,2017,0,1
3452556,2017,1,0
3452556,2017,1,1
3452557,2017,0,0
3452557,2017,2,1
3452558,2017,2,0
3452558,2017,2,1
3452559,2017,2,0
3452559,2017,0,1
3452560,2017,2,0
3452560,2017,0,1
3452561,2017,0,0
3452561,2017,2,1
3452562,2017,2,0
3452562,2017,0,1
3452563,2017,2,0
3452563,2017,3,1
3452564,2017,2,0
3452564,2017,0,1
3452565,2017,1,0
3452565,2017,0,1
3452566,2017,1,0
3452566,2017,0,1
3452567,2017,0,0
3452567,2017,2,1
3452568,2017,1,0
3452568,2017,1,1
3452569,2017,0,0
3452569,2017,4,1
3452570,2017,1,0
3452570,2017,0,1
3452571,2017,0,0
3452571,2017,2,1
3452572,2017,4,0
3452572,2017,0,1
3452573,2017,1,0
3452573,2017,1,1
3452574,2017,1,0
3452574,2017,0,1
3452575,2017,2,0
3452575,2017,0,1
3452576,2017,0,0
3452576,2017,1,1
3452577,2017,1,0
3452577,2017,1,1
3452578,2017,0,0
3452578,2017,1,1
3452579,2017,1,0
3452579,2017,1,1
3452580,2017,1,0
3452580,2017,0,1
3452581,2017,2,0
3452581,2017,0,1
3452582,2017,0,0
3452582,2017,2,1
3452583,2017,1,0
3452583,2017,1,1
3452584,2017,0,0
3452584,2017,2,1
3452585,2017,1,0
3452585,2017,0,1
3452586,2017,1,0
3452586,2017,1,1
3452587,2017,1,0
3452587,2017,1,1
3452588,2017,1,0
3452588,2017,1,1
3452589,2017,1,0
3452589,2017,0,1
3452590,2017,2,0
3452590,2017,1,1
3452591,2017,1,0
3452591,2017,1,1
3452592,2017,3,0
3452592,2017,0,1
3452593,2017,0,0
3452593,2017,2,1
3452594,2017,3,0
3452594,2017,0,1
3452596,2017,4,0
3452596,2017,1,1
3452597,2017,1,0
3452597,2017,1,1
3452598,2017,3,0
3452598,2017,0,1
3452599,2017,1,0
3452599,2017,1,1
3452600,2017,0,0
3452600,2017,2,1
3452601,2017,0,0
3452601,2017,1,1
3452602,2017,6,0
3452602,2017,0,1
3452603,2017,1,0
3452603,2017,0,1
3452604,2017,1,0
3452604,2017,0,1
3452605,2017,1,0
3452605,2017,1,1
3452606,2017,1,0
3452606,2017,1,1
3452607,2017,1,0
3452607,2017,0,1
3452608,2017,2,0
3452608,2017,0,1
3452609,2017,2,0
3452609,2017,0,1
3452610,2017,1,0
3452610,2017,1,1
3452611,2017,2,0
3452611,2017,2,1
3452612,2017,1,0
3452612,2017,1,1
3452613,2017,1,0
3452613,2017,0,1
3452614,2017,1,0
3452614,2017,1,1
3452615,2017,1,0
3452615,2017,2,1
3452616,2017,2,0
3452616,2017,0,1
3452617,2017,1,0
3452617,2017,0,1
3452619,2017,1,0
3452619,2017,1,1
3452620,2017,2,0
3452620,2017,1,1
3452621,2017,0,0
3452621,2017,2,1
3452622,2017,0,0
3452622,2017,1,1
3452623,2017,3,0
3452623,2017,2,1
3452624,2017,2,0
3452624,2017,1,1
3452625,2017,2,0
3452625,2017,1,1
3452626,2017,4,0
3452626,2017,1,1
3452627,2017,1,0
3452627,2017,1,1
3452628,2017,2,0
3452628,2017,1,1
3452629,2017,0,0
3452629,2017,1,1
3452630,2017,3,0
3452630,2017,1,1
3452631,2017,2,0
3452631,2017,1,1
3452632,2017,1,0
3452632,2017,1,1
3452633,2017,0,0
3452633,2017,3,1
3452634,2017,1,0
3452634,2017,1,1
3452635,2017,1,0
3452635,2017,0,1
3452636,2017,2,0
3452636,2017,1,1
3452637,2017,2,0
3452637,2017,0,1
3452638,2017,2,0
3452638,2017,0,1
3452639,2017,0,0
3452639,2017,2,1
3452640,2017,0,0
3452640,2017,0,1
3452641,2017,0,0
3452641,2017,2,1
3452642,2017,0,0
3452642,2017,3,1
3452643,2017,2,0
3452643,2017,2,1
3452644,2017,1,0
3452644,2017,1,1
3452645,2017,2,0
3452645,2017,3,1
3452646,2017,2,0
3452646,2017,0,1
3452647,2017,0,0
3452647,2017,2,1
3452648,2017,3,0
3452648,2017,2,1
3452649,2017,2,0
3452649,2017,0,1
3452650,2017,1,0
3452650,2017,1,1
3452651,2017,0,0
3452651,2017,1,1
3452652,2017,0,0
3452652,2017,2,1
3452653,2017,2,0
3452653,2017,0,1
3452654,2017,2,0
3452654,2017,1,1
3452655,2017,0,0
3452655,2017,1,1
3452656,2017,1,0
3452656,2017,0,1
3452657,2017,2,0
3452657,2017,1,1
3452658,2017,3,0
3452658,2017,3,1
3452659,2017,7,0
3452659,2017,4,1
3452660,2017,1,0
3452660,2017,1,1
3452661,2017,1,0
3452661,2017,0,1
3452662,2017,1,0
3452662,2017,2,1
3452663,2017,3,0
3452663,2017,1,1
3452664,2017,2,0
3452664,2017,0,1
3452665,2017,1,0
3452665,2017,0,1
3452666,2017,1,0
3452666,2017,0,1
3452667,2017,2,0
3452667,2017,1,1
3452668,2017,1,0
3452668,2017,0,1
3452671,2017,1,0
3452671,2017,2,1
3452672,2017,1,0
3452672,2017,0,1
3452673,2017,0,0
3452673,2017,1,1
3452674,2017,4,0
3452674,2017,1,1
3452675,2017,1,0
3452675,2017,1,1
3452676,2017,1,0
3452676,2017,3,1
3452677,2017,0,0
3452677,2017,1,1
3452678,2017,2,0
3452678,2017,0,1
3452679,2017,1,0
3452679,2017,1,1
3452680,2017,2,0
3452680,2017,0,1
3452681,2017,3,0
3452681,2017,1,1
3452682,2017,1,0
3452682,2017,3,1
3452683,2017,2,0
3452683,2017,2,1
3452684,2017,5,0
3452684,2017,0,1
3452685,2017,4,0
3452685,2017,4,1
3452686,2017,1,0
3452686,2017,1,1
3452687,2017,2,0
3452687,2017,0,1
3452688,2017,1,0
3452688,2017,0,1
3452689,2017,1,0
3452689,2017,0,1
3452690,2017,1,0
3452690,2017,1,1
3452691,2017,2,0
3452691,2017,1,1
3452692,2017,1,0
3452692,2017,1,1
3452693,2017,2,0
3452693,2017,0,1
3452694,2017,11,0
3452694,2017,2,1
3452695,2017,0,0
3452695,2017,1,1
3452696,2017,0,0
3452696,2017,2,1
3452697,2017,1,0
3452697,2017,1,1
3452698,2017,1,0
3452698,2017,1,1
3452699,2017,2,0
3452699,2017,1,1
3452700,2017,2,0
3452700,2017,0,1
3452701,2017,2,0
3452701,2017,1,1
3452703,2017,1,0
3452703,2017,0,1
3452704,2017,0,0
3452704,2017,2,1
3452705,2017,1,0
3452705,2017,1,1
3452706,2017,3,0
3452706,2017,0,1
3452707,2017,2,0
3452707,2017,1,1
3452708,2017,0,0
3452708,2017,1,1
3452709,2017,1,0
3452709,2017,2,1
3452710,2017,2,0
3452710,2017,0,1
3452711,2017,2,0
3452711,2017,0,1
3452712,2017,2,0
3452712,2017,1,1
3452713,2017,1,0
3452713,2017,1,1
3452714,2017,1,0
3452714,2017,1,1
3452715,2017,2,0
3452715,2017,0,1
3452716,2017,1,0
3452716,2017,2,1
3452717,2017,2,0
3452717,2017,0,1
3452718,2017,2,0
3452718,2017,0,1
3452719,2017,0,0
3452719,2017,2,1
3452720,2017,1,0
3452720,2017,0,1
3452721,2017,1,0
